lat,lon,depth,starttime,energy,duration 
44.424304015919446,-123.79419533151643,45.38461538461539,2017-12-08 02:00:00,418506.6824712945, 300.0 
44.46741999956976,-122.88736802166416,33.84615384615385,2017-12-08 02:00:00,135791.19569207236, 300.0 
44.40257715808794,-123.56412056301956,20.0,2017-12-08 02:02:30,131967.32072958123, 150.0 
44.52757945015332,-123.0028839054709,60.0,2017-12-08 02:05:00,235896.86785830028, 300.0 
44.48579968156238,-123.50415207132409,43.84615384615385,2017-12-08 02:07:30,180135.6828732324, 150.0 
44.497719430331706,-123.61337799955652,20.0,2017-12-08 02:10:00,178696.92353112125, 150.0 
44.523666566484216,-123.467556681621,42.04081632653061,2017-12-08 02:15:00,1123826.3101982598, 300.0 
44.49133870155951,-123.5407571453374,46.15384615384615,2017-12-08 02:17:30,944096.8510472256, 300.0 
44.54939755219788,-123.08431106101936,60.0,2017-12-08 02:17:30,876881.8878217334, 300.0 
44.50785824753348,-123.74998871276028,60.0,2017-12-08 02:20:00,648143.0876940447, 300.0 
44.57795331642294,-123.3862162868044,20.0,2017-12-08 02:20:00,189847.99605867345, 150.0 
44.4632462186717,-123.6093825816882,20.0,2017-12-08 02:25:00,485958.31785218045, 300.0 
44.4810414372596,-123.6003325462312,55.86206896551724,2017-12-08 02:37:30,136000.61691329515, 150.0 
44.49136346244207,-123.28777927735204,60.0,2017-12-08 02:40:00,148154.13933939574, 300.0 
44.49210152653701,-123.44127088726162,41.224489795918366,2017-12-08 02:45:00,92637.30293598644, 150.0 
44.513539666760366,-123.36947420463324,35.38461538461539,2017-12-08 02:47:30,66596.17809178878, 150.0 
44.52736914487861,-123.4192231915176,33.84615384615385,2017-12-08 02:50:00,61961.86424060742, 150.0 
44.53124138214632,-123.66658235337086,20.0,2017-12-08 02:52:30,42796.5930584317, 150.0 
44.52094101622857,-123.43180603286828,32.30769230769231,2017-12-08 02:55:00,34746.229559797845, 150.0 
44.58068973673336,-123.46424240406373,44.48979591836735,2017-12-08 02:57:30,43888.19178643992, 150.0 
44.58793150085768,-123.51099380859044,34.69387755102041,2017-12-08 03:00:00,71183.23601826359, 300.0 
44.59795185095805,-123.35176310869514,20.0,2017-12-08 03:07:30,38840.49556244868, 300.0 
44.48208785749189,-123.31112689518226,33.87755102040816,2017-12-08 03:17:30,84875.57437646968, 300.0 
44.5637680970134,-123.19828665336922,20.0,2017-12-08 03:20:00,42842.9331927811, 150.0 
44.44238453356104,-123.443515548951,20.0,2017-12-08 03:22:30,46502.79068487501, 150.0 
44.444012875356606,-123.50130265832478,20.0,2017-12-08 03:25:00,44077.60125542507, 150.0 
44.50300354722368,-123.48740821251612,37.14285714285714,2017-12-08 03:27:30,66411.38350039188, 150.0 
44.59047392604696,-123.60627166720316,47.69230769230769,2017-12-08 03:30:00,109535.96380397413, 150.0 
44.48519095112482,-123.4113279198724,35.51020408163265,2017-12-08 03:32:30,124748.39845183528, 150.0 
44.48107126816808,-123.35774237838434,28.27586206896552,2017-12-08 03:35:00,178692.20792823867, 150.0 
44.47751617329984,-123.35956767147243,35.38461538461539,2017-12-08 03:37:30,176922.3863341208, 150.0 
44.53711269088314,-123.53530080474584,55.172413793103445,2017-12-08 03:45:00,49088.541298315664, 300.0 
44.577021193860126,-123.26453775189134,45.38461538461539,2017-12-08 03:47:30,46626.71009016568, 300.0 
44.42381979354013,-123.20387839647007,45.384615384615394,2017-12-08 03:57:30,96773.40911282532, 300.0 
44.40916766485962,-123.30022937604636,20.0,2017-12-08 04:05:00,65280.64172949632, 300.0 
44.54284947003959,-123.4647042881622,46.12244897959183,2017-12-08 04:07:30,45775.31269482623, 150.0 
44.521876785726505,-123.347724879554,60.0,2017-12-08 04:12:30,75989.76626690767, 300.0 
44.42621585301696,-123.23446261949364,34.61538461538461,2017-12-08 04:37:30,36054.96992966134, 150.0 
44.43249483563794,-123.30314661084569,44.61538461538461,2017-12-08 04:40:00,36043.22011843485, 150.0 
44.4974650956912,-123.19893414779592,25.51724137931034,2017-12-08 04:47:30,16795.718252687548, 150.0 
44.56057005562345,-123.20359508615542,20.0,2017-12-08 04:50:00,26325.753495405675, 150.0 
44.41276362982009,-123.44276802353572,55.86206896551724,2017-12-08 04:52:30,36805.34020583836, 300.0 
44.57899965487759,-123.454153418112,20.0,2017-12-08 05:05:00,42589.25215106874, 300.0 
44.579662482128846,-123.4023503305176,46.92307692307693,2017-12-08 06:05:00,19170.72108750549, 150.0 
44.5961035787806,-123.39988609029668,34.69387755102041,2017-12-08 06:10:00,17249.954743132606, 300.0 
44.56238560797316,-123.62588511801268,33.87755102040816,2017-12-08 08:17:30,54037.90396695448, 300.0 
44.45335350184165,-123.73718756051518,57.93103448275861,2017-12-08 08:25:00,54976.8509893809, 300.0 
44.41680218029581,-123.74244116601996,35.51020408163265,2017-12-08 11:17:30,22274.531253190395, 300.0 
44.43965403467427,-123.70177682183296,20.0,2017-12-08 11:47:30,37522.42665255655, 300.0 
44.454573726764536,-123.6415965978045,20.0,2017-12-08 11:50:00,16989.668140514994, 150.0 
44.56615608916259,-123.57753064602616,49.230769230769226,2017-12-08 11:55:00,19489.959455741493, 150.0 
44.41116660507489,-123.67883067112643,20.0,2017-12-08 12:20:00,66459.45055377563, 300.0 
44.56086722842428,-123.86893300709409,42.85714285714285,2017-12-08 12:22:30,82059.66856245883, 300.0 
44.516085939928125,-123.8752777672026,55.172413793103445,2017-12-08 13:02:30,71954.57310769489, 300.0 
44.542434190493054,-123.61846501211936,57.241379310344826,2017-12-08 13:07:30,107128.90849549758, 300.0 
44.59356720723807,-123.84878865359248,60.0,2017-12-08 13:10:00,37544.48185978042, 150.0 
44.537518082735794,-123.62927829607688,45.30612244897959,2017-12-08 14:02:30,79075.48593658519, 300.0 
44.58538780571437,-123.53851459527874,20.0,2017-12-08 15:07:30,83511.35531514573, 300.0 
44.451911127345966,-123.55687779261446,25.51724137931035,2017-12-08 15:10:00,42520.95239420651, 150.0 
44.4845953798115,-123.50045915761228,20.0,2017-12-08 15:12:30,41629.772385295306, 150.0 
44.59251358022341,-123.46782397977638,60.0,2017-12-08 16:00:00,164795.31407456304, 300.0 
44.407000378764565,-123.5737800591691,29.655172413793103,2017-12-08 16:30:00,143608.37830773767, 300.0 
44.45123792183428,-123.54794975627794,20.0,2017-12-08 16:42:30,184092.5764863314, 300.0 
44.467187258161246,-123.61267659595438,42.85714285714285,2017-12-08 16:55:00,106303.7391890285, 300.0 
44.590341059133216,-123.54295425525603,57.24137931034483,2017-12-08 17:02:30,165155.91852171556, 300.0 
44.56558607796761,-123.73135021165334,20.0,2017-12-08 17:22:30,272924.32874778257, 300.0 
44.545730149522335,-123.65027088620197,33.07692307692308,2017-12-08 17:40:00,361232.7418185013, 300.0 
44.53184735932215,-123.47796367144726,34.69387755102041,2017-12-08 17:42:30,246395.4468249952, 150.0 
44.5477672338159,-123.62801817405705,39.591836734693885,2017-12-08 17:47:30,415758.2544218656, 300.0 
44.50464635865775,-123.60720364894568,39.59183673469388,2017-12-08 17:50:00,240540.9156901084, 150.0 
44.506037226562405,-123.67540255628305,34.61538461538461,2017-12-08 17:52:30,274648.57259177667, 150.0 
44.564819111778704,-123.41362139993728,33.84615384615385,2017-12-08 17:57:30,422575.9814607373, 300.0 
44.57547343028129,-123.60329888215026,57.24137931034482,2017-12-08 18:02:30,183679.5488729177, 150.0 
44.57394347506634,-123.53374181870616,46.93877551020408,2017-12-08 18:05:00,122705.93781206822, 150.0 
44.53384368924005,-123.54094868658365,35.51020408163265,2017-12-08 18:07:30,119959.91316601544, 150.0 
44.50408124484294,-123.5504966148738,33.07692307692307,2017-12-08 18:10:00,106845.5740013036, 150.0 
44.46417287471604,-123.58474128355547,31.03448275862069,2017-12-08 18:12:30,79802.35697517876, 150.0 
44.5749533728572,-123.53488501793476,45.38461538461538,2017-12-08 18:20:00,115386.97484529532, 300.0 
44.59443928633807,-123.6470538883936,39.59183673469388,2017-12-09 01:07:30,82761.01969166672, 300.0 
44.56624978291809,-123.52970934122358,20.0,2017-12-09 01:22:30,34701.91355113415, 150.0 
44.45736971341274,-123.48256009499418,20.0,2017-12-09 01:37:30,63269.998147389066, 150.0 
44.578428209816416,-123.39131429577117,60.0,2017-12-09 01:55:00,33483.06257778154, 150.0 
44.5689045744003,-123.32253535396892,53.793103448275865,2017-12-09 02:10:00,62650.52325589205, 150.0 
44.58766335832844,-123.45314790804076,36.326530612244895,2017-12-09 02:32:30,162746.47183759665, 150.0 
44.51042155975642,-123.29521786340642,33.07692307692307,2017-12-09 02:52:30,47529.02600789969, 300.0 
44.59597077604571,-123.27835060240876,20.0,2017-12-09 03:02:30,40671.248479425136, 300.0 
44.562550782912425,-123.13477859716724,60.0,2017-12-09 03:05:00,22525.14217311529, 150.0 
44.573397398847945,-123.42913913644784,35.51020408163265,2017-12-09 03:15:00,22342.854332141644, 150.0 
44.564428064896894,-123.40851069626112,30.0,2017-12-09 03:57:30,24234.96854396258, 150.0 
44.58273095574008,-123.5162529225361,20.0,2017-12-09 04:30:00,81422.48891132786, 300.0 
44.589325850110455,-123.59092945054964,20.0,2017-12-09 05:30:00,136330.96008709032, 150.0 
44.55484282637677,-123.67348605667684,20.0,2017-12-09 05:32:30,130530.3165438159, 150.0 
44.50541072178029,-123.61741706295494,60.0,2017-12-09 05:37:30,121690.70120652918, 300.0 
44.46982887751752,-123.79800706472,50.34482758620689,2017-12-10 04:20:00,27237.942903493426, 300.0 
44.5039137443565,-123.86022917497438,42.04081632653061,2017-12-10 04:22:30,27639.49284941259, 150.0 
44.5483873494373,-123.6860460354016,20.0,2017-12-10 04:52:30,18016.303177782676, 150.0 
44.59052647494968,-123.59463107506446,60.0,2017-12-10 05:42:30,49204.61252150907, 300.0 
44.58668685748855,-123.54349314723584,20.0,2017-12-10 05:45:00,27080.67739644038, 150.0 
44.55621962611488,-123.64228552618324,44.61538461538462,2017-12-10 05:52:30,28520.74923989453, 300.0 
44.533219023454514,-123.54491493827588,60.0,2017-12-10 06:12:30,64789.24228426863, 300.0 
44.59779225841764,-123.7047311353868,33.84615384615385,2017-12-10 06:32:30,58224.21302544879, 150.0 
44.55080841633335,-123.66890541594036,20.0,2017-12-10 07:25:00,201843.78408519315, 300.0 
44.50625798393592,-123.72828127888006,33.06122448979592,2017-12-10 07:30:00,361896.67010494025, 300.0 
44.58846392665459,-123.57872558148108,37.95918367346938,2017-12-10 07:42:30,118173.6676455824, 150.0 
44.54648934949804,-123.66049235740186,32.30769230769231,2017-12-10 07:45:00,132215.63686596326, 150.0 
44.530574643008286,-123.54659593543964,37.14285714285714,2017-12-10 07:47:30,97284.9226251355, 150.0 
44.59765515094176,-123.6530485132668,36.3265306122449,2017-12-10 07:50:00,182970.4824913529, 300.0 
44.44169830739244,-123.67956667227104,60.0,2017-12-10 07:57:30,193909.07618892536, 300.0 
44.453046245374935,-123.6211877632052,44.61538461538462,2017-12-10 08:00:00,242193.16548711417, 300.0 
44.553833386805984,-123.610341219999,55.17241379310345,2017-12-10 08:02:30,168378.93893866066, 300.0 
44.46673774894667,-123.75589482112696,58.620689655172406,2017-12-10 08:05:00,73482.00533816831, 150.0 
44.5008048724131,-123.66712813036918,46.92307692307692,2017-12-10 08:07:30,62137.94746068245, 150.0 
44.560279242146976,-123.4995822411098,37.142857142857146,2017-12-10 08:10:00,40396.41051122154, 150.0 
44.51824462576558,-123.2888655309529,60.0,2017-12-10 08:12:30,30271.680758453844, 150.0 
44.41610368709344,-123.6459009809525,26.89655172413793,2017-12-10 08:15:00,29559.532050418435, 300.0 
44.43429639770679,-123.43440450821838,58.62068965517241,2017-12-10 08:17:30,10716.021123664634, 150.0 
44.56997541494976,-123.77851462617298,36.326530612244895,2017-12-10 08:20:00,32922.82376470185, 300.0 
44.45266286584612,-123.67797820785496,32.307692307692314,2017-12-10 08:27:30,29404.603460651608, 150.0 
44.40433028784035,-123.68626175259192,27.69230769230769,2017-12-10 08:30:00,30354.03072368029, 150.0 
44.57841429014992,-123.35372676342855,20.000000000000004,2017-12-10 08:35:00,28100.36169293225, 300.0 
44.44482336178355,-123.62238691759131,32.30769230769231,2017-12-10 08:40:00,28120.67732833231, 300.0 
44.46111930312669,-123.63032752662993,20.000000000000004,2017-12-10 08:57:30,23998.214286471943, 300.0 
44.422513845584525,-123.62048309698793,20.0,2017-12-10 09:00:00,13900.325570150302, 150.0 
44.51095131990468,-123.79213030649557,38.77551020408163,2017-12-10 09:02:30,12318.017513254828, 150.0 
44.55417845079981,-123.66454116005552,20.0,2017-12-10 09:05:00,13870.586134847106, 150.0 
44.419240866965865,-123.62611488132691,33.07692307692307,2017-12-10 09:07:30,22923.073349665225, 150.0 
44.45351571897543,-123.68945904467004,34.69387755102041,2017-12-10 09:10:00,22176.38373183577, 150.0 
44.52441735107086,-123.88829425766922,42.85714285714285,2017-12-10 09:15:00,24764.431732335463, 300.0 
44.485635758282,-123.8628204585962,39.59183673469388,2017-12-10 09:17:30,11374.022285966928, 150.0 
44.5886564612583,-123.53286179392376,20.0,2017-12-10 09:20:00,15320.569643727546, 300.0 
44.51562229358307,-123.86889142534486,32.30769230769231,2017-12-10 09:22:30,21035.500339880226, 300.0 
44.48720415010711,-123.58394691462016,20.0,2017-12-10 09:35:00,31446.61820649567, 300.0 
44.48758623870734,-123.58905227861904,20.0,2017-12-10 09:37:30,18657.116314230952, 150.0 
44.445205183082095,-123.62748841685271,23.448275862068964,2017-12-10 09:42:30,81320.31095159511, 300.0 
44.49324676427049,-123.61532169681053,20.0,2017-12-10 09:45:00,51322.93443935154, 150.0 
44.45527528362149,-123.6634157181783,37.95918367346938,2017-12-10 09:47:30,63644.98094459246, 150.0 
44.43234406680127,-123.7028319588861,33.84615384615385,2017-12-10 09:50:00,46365.16204804715, 150.0 
44.567636928565406,-123.35051575706196,20.0,2017-12-10 09:57:30,7862.820760058932, 300.0 
44.50940751300441,-123.67104198938728,31.53846153846154,2017-12-10 09:57:30,17748.741303974493, 300.0 
44.49819710260032,-123.61976059330895,32.244897959183675,2017-12-10 10:00:00,7336.572589080171, 150.0 
44.44546789674396,-123.56942907320403,34.69387755102041,2017-12-10 10:02:30,5125.245202141977, 150.0 
44.55594787397014,-123.39427522845614,20.0,2017-12-10 14:50:00,26728.076802432297, 300.0 
44.518390105949926,-123.89430787613436,27.692307692307693,2017-12-10 20:22:30,136145.21110729786, 300.0 
44.54652434238314,-123.6114098067071,60.0,2017-12-10 21:02:30,46300.27658844472, 300.0 
44.496542580800245,-123.41479390799192,52.413793103448285,2017-12-10 21:20:00,35626.8126874675, 300.0 
44.49633311897467,-123.5090466833518,45.38461538461539,2017-12-11 06:37:30,31301.621320733106, 300.0 
44.589612016889845,-123.39956617571728,37.95918367346938,2017-12-11 15:40:00,191328.53617669572, 300.0 
44.56985202715654,-123.02891740708814,60.0,2017-12-11 15:45:00,221454.9087152812, 300.0 
44.59350080058582,-123.0937765922145,20.0,2017-12-11 16:40:00,126646.97389808435, 300.0 
44.594180898370055,-123.59409535647016,45.30612244897959,2017-12-18 01:12:30,15507.475221407478, 300.0 
44.49958104256932,-123.687952173118,60.0,2017-12-18 02:17:30,18102.956909694487, 300.0 
44.55172945248773,-123.5331446349754,30.769230769230766,2017-12-18 02:27:30,11631.583641357158, 150.0 
44.48799974368799,-123.48446964720851,20.0,2017-12-18 02:32:30,20079.49532964891, 300.0 
44.58519310575866,-123.58507321375654,35.38461538461539,2017-12-18 02:47:30,27425.6631667228, 300.0 
44.58799746921744,-123.57362523507152,20.0,2017-12-18 03:22:30,39172.69936773861, 300.0 
44.56180438936586,-123.26674139555443,20.0,2017-12-18 03:25:00,14864.21027533946, 150.0 
44.465867264699696,-123.24519022882164,46.15384615384616,2018-05-30 08:10:00,14103.835607891611, 300.0 
44.52482710277057,-123.23103206479894,45.38461538461539,2018-05-30 08:12:30,8252.959914413104, 150.0 
44.591232965705984,-123.2671015756487,44.61538461538462,2018-05-30 08:25:00,9825.712485068068, 300.0 
44.47216010774579,-123.2429408141984,45.30612244897959,2018-05-30 08:27:30,11974.028415237482, 150.0 
44.54014992229075,-123.1702785716826,34.61538461538462,2018-05-30 08:30:00,4494.330192480436, 150.0 
44.56424986357763,-123.16060447692196,33.846153846153854,2018-05-30 08:32:30,4464.770214713388, 150.0 
44.448695628252864,-123.17943071579792,37.95918367346939,2018-05-30 08:50:00,21825.948753804467, 300.0 
44.42962952482629,-123.17203671768902,36.326530612244895,2018-05-30 08:52:30,10067.47138592883, 150.0 
44.4272287370425,-123.23559783757388,33.84615384615385,2018-05-30 09:20:00,16018.809751458886, 300.0 
44.45595315210258,-123.2247668561504,47.69230769230769,2018-05-30 09:25:00,9497.966417002855, 150.0 
44.586441497568245,-123.27462849888876,20.0,2018-05-30 09:30:00,35689.63582583331, 300.0 
44.52969947529434,-123.29358620880149,32.30769230769231,2018-05-30 09:32:30,16967.76417026625, 150.0 
44.49215805373877,-123.34574794921392,37.95918367346938,2018-05-30 09:35:00,15364.626391097634, 150.0 
44.462125987487134,-123.10380859038446,37.95918367346938,2018-05-30 09:55:00,16537.117453650466, 300.0 
44.59859426173211,-123.32798929765464,20.0,2018-11-05 06:22:30,15111.163548468085,150.0
44.57599882188048,-123.21675888517646,35.51020408163265,2019-05-11 06:10:00,88629.13312718856,150.0
44.57051208758733,-123.19573776028932,55.172413793103445,2019-05-12 08:20:00,10972.457567782769,150.0
44.59654435297302,-123.14939464481812,60.0,2019-05-12 12:15:00,39716.29261877823,300.0
44.54168316560629,-123.55916614087148,33.84615384615385,2019-05-14 03:52:30,44693.80078951227,300.0
44.599164094810725,-123.578104049324,32.30769230769231,2019-05-14 08:40:00,55665.36344450301,300.0
44.49276912617872,-123.6089395968102,56.55172413793104,2019-05-15 06:00:00,159931.05998589002,300.0
44.54510398410373,-123.3493918715786,55.86206896551724,2019-05-15 06:07:30,73625.30881449858,300.0
44.46656168982782,-123.31347473751995,20.0,2019-05-15 06:35:00,27153.296543138888,300.0
44.47850121093573,-123.55425990278596,20.0,2019-05-15 07:55:00,46483.97713077735,300.0
44.59917476267015,-123.67350922648043,57.24137931034484,2019-05-15 10:35:00,31318.45887286501,150.0
44.57503347534465,-123.79716779662628,41.22448979591836,2019-05-15 10:47:30,110018.25571134967,150.0
44.50238240592803,-123.67593250559275,35.38461538461539,2019-05-15 10:50:00,48031.161709635344,150.0
44.420928565296414,-123.79854268637068,60.0,2019-05-15 11:22:30,143708.66317803753,300.0
44.58173362643856,-123.5390538044701,60.0,2019-05-15 20:10:00,293591.4166760256,300.0
44.58890623392973,-123.78484504874476,60.0,2019-05-16 01:37:30,392041.40601163934,300.0
